,date,race,poll_grade,Sample,sample_type,pollster,poll_link,Biden,Trump,method,polls,advanced,predictive,grade,banned,Biden_adj,Trump_adj,leader,leader_adj,rep_success,dem_success,other_success
298,2020-08-31 00:00:00.000000,pennsylvania,B,500,LV,Global Strategy Group,https://www.climatepower2020.org/wp-content/uploads/sites/23/2020/08/Climate-Power-2020-Pennsylvania-Stakeholder-Briefing-F08.31.20.pdf,52.0,43.0,Online/live/text,22,+1.6,+1.2, B/C,,50.2,43.0,Biden,Biden,215.0,251.0,34.0
299,2020-08-31 00:00:00.000000,missouri,C-,"1,015",LV,Trafalgar Group,https://drive.google.com/file/d/1ogB5yeDqlCumbbCo5eRq-tvDZOR8gfLK/view,41.0,52.0,IVR,48,+0.9,+1.3, C-,,41.0,51.1,Trump,Trump,519.0,416.0,80.0
300,2020-08-31 00:00:00.000000,georgia,B,782,V,Public Policy Polling,https://www.publicpolicypolling.com/wp-content/uploads/2020/08/GeorgiaAugust2020Poll.pdf,47.0,46.0,IVR/text,423,-0.4,+0.1, B,,46.7,46.0,Biden,Biden,360.0,365.0,57.0
301,2020-09-01 00:00:00.000000,georgia,B,500,LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,41.0,48.0,Online,12,+0.2,+1.0, B/C,,40.8,48.0,Trump,Trump,240.0,204.0,56.0
302,2020-09-01 00:00:00.000000,florida,B/C,"3,790",LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,49.0,47.0,Online,12,+0.2,+1.0, B/C,,48.8,47.0,Biden,Biden,1781.0,1850.0,159.0
303,2020-09-01 00:00:00.000000,colorado,B/C,638,LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,51.0,41.0,Online,12,+0.2,+1.0, B/C,,50.8,41.0,Biden,Biden,262.0,324.0,52.0
304,2020-09-01 00:00:00.000000,wisconsin,B/C,811,LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,52.0,43.0,Online,12,+0.2,+1.0, B/C,,51.8,43.0,Biden,Biden,349.0,420.0,42.0
305,2020-09-01 00:00:00.000000,arizona,B/C,943,LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,52.0,42.0,Online,12,+0.2,+1.0, B/C,,51.8,42.0,Biden,Biden,396.0,488.0,59.0
306,2020-09-01 00:00:00.000000,north-carolina,B/C,"1,101",LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,47.0,49.0,Online,12,+0.2,+1.0, B/C,,46.8,49.0,Trump,Trump,539.0,515.0,47.0
307,2020-09-01 00:00:00.000000,texas,B/C,"2,632",LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,47.0,48.0,Online,12,+0.2,+1.0, B/C,,46.8,48.0,Trump,Trump,1263.0,1232.0,137.0
308,2020-09-01 00:00:00.000000,pennsylvania,B/C,"2,158",LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,49.0,45.0,Online,12,+0.2,+1.0, B/C,,48.8,45.0,Biden,Biden,971.0,1053.0,134.0
309,2020-09-01 00:00:00.000000,ohio,B/C,"1,811",LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,45.0,50.0,Online,12,+0.2,+1.0, B/C,,44.8,50.0,Trump,Trump,906.0,811.0,94.0
310,2020-09-01 00:00:00.000000,michigan,B/C,"1,424",LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,52.0,42.0,Online,12,+0.2,+1.0, B/C,,51.8,42.0,Biden,Biden,598.0,738.0,88.0
311,2020-09-01 00:00:00.000000,minnesota,B/C,647,LV,Morning Consult,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,50.0,43.0,Online,12,+0.2,+1.0, B/C,,49.8,43.0,Biden,Biden,278.0,322.0,47.0
312,2020-09-02 00:00:00.000000,pennsylvania,A+,400,LV,Monmouth University,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_090220.pdf/,48.0,47.0,Live,108,-2.0,-1.6, A+,,46.7,47.0,Biden,Trump,188.0,187.0,25.0
313,2020-09-02 00:00:00.000000,wisconsin,A-,801,LV,Morning Consult,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,50.0,42.0,Online,12,+0.2,+1.0, B/C,,49.8,42.0,Biden,Biden,336.0,399.0,66.0
314,2020-09-03 00:00:00.000000,minnesota,B/C,501,LV,Harper Polling,https://lewisformn.com/wp-content/uploads/2020/09/September-2-MN-Senate-Harper-Polling.pdf,48.0,45.0,IVR/live,11,-1.9,+0.1, B/C,,47.9,45.0,Biden,Biden,225.0,240.0,36.0
315,2020-09-03 00:00:00.000000,north-carolina,A+,401,LV,Monmouth University,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_090320.pdf/,48.0,46.0,Live,108,-2.0,-1.6, A+,,46.7,46.0,Biden,Biden,184.0,187.0,30.0
316,2020-09-03 00:00:00.000000,wisconsin,B/C,810,LV,Morning Consult,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,52.0,42.0,Online,12,+0.2,+1.0, B/C,,51.8,42.0,Biden,Biden,340.0,420.0,50.0
317,2020-09-03 00:00:00.000000,pennsylvania,B+,"1,107",LV,Rasmussen Reports/Pulse Opinion Research,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/questions/questions_pennsylvania_presidential_election_august_25_27_2020,52.0,44.0,IVR/online,722,+0.2,+0.8, C+,,52.0,42.5,Biden,Biden,470.0,576.0,61.0
318,2020-09-03 00:00:00.000000,florida,B+,"1,235",LV,Quinnipiac University,https://poll.qu.edu/2020-presidential-swing-state-polls/release-detail?ReleaseID=3672,48.0,45.0,Live,207,-0.2,-0.2, B+,,47.8,45.0,Biden,Biden,556.0,590.0,89.0
319,2020-09-04 00:00:00.000000,florida,C-,"1,022",LV,Trafalgar Group,https://drive.google.com/file/d/1sO8P6BXoAAgz-FIHh44bxwVg_8rP43AQ/view,46.0,49.0,IVR,48,+0.9,+1.3, C-,,46.0,48.1,Trump,Trump,492.0,470.0,60.0
320,2020-09-04 00:00:00.000000,minnesota,B,877,V,Harper Polling,https://lewisformn.com/wp-content/uploads/2020/09/September-2-MN-Senate-Harper-Polling.pdf,52.0,44.0,IVR/live,11,-1.9,+0.1, B/C,,51.9,44.0,Biden,Biden,386.0,455.0,36.0
321,2020-09-04 00:00:00.000000,texas,B-,"2,295",LV,Data for Progress,https://filesforprogress.org/datasets/2020/9/dfp_tx_survey_key_findings_sept4.pdf,48.0,45.0,Online/text,31,-0.2,+0.5, B-,,48.0,45.0,Biden,Biden,1033.0,1102.0,160.0
322,2020-09-05 00:00:00.000000,wisconsin,B/C,775,LV,Morning Consult,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,51.0,44.0,Online,12,+0.2,+1.0, B/C,,50.8,44.0,Biden,Biden,341.0,394.0,40.0
323,2020-09-06 00:00:00.000000,texas,B/C,901,LV,University of Texas at Tyler,https://www.scribd.com/document/475037655/Aug28-Sept2-DMN-UTTyler-2020-Poll-Codebook-4,46.0,48.0,Online/live,3,+1.1,+0.9, B/C,,46.0,47.7,Trump,Trump,430.0,414.0,57.0
324,2020-09-06 00:00:00.000000,wisconsin,B/C,763,LV,YouGov,https://drive.google.com/file/d/1jPWxDDUmxXxfuiGU01I_2liTRiRQrlfS/view,50.0,44.0,Online,416,-0.2,+0.3, B,,49.6,44.0,Biden,Biden,336.0,378.0,49.0
325,2020-09-06 00:00:00.000000,new-mexico,B+,"1,123",LV,Research & Polling Inc.,https://www.abqjournal.com/1493758/biden-holds-sizable-lead-over-trump-in-nm-journal-poll-finds.html,54.0,39.0,Live,32,-1.5,-0.2, B+,,54.0,38.1,Biden,Biden,428.0,606.0,89.0
326,2020-09-07 00:00:00.000000,wisconsin,B/C,770,LV,Rasmussen Reports/Pulse Opinion Research,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/questions/questions_wisconsin_presidential_race_september_1_2_2020,51.0,43.0,IVR/online,722,+0.2,+0.8, C+,,51.0,41.5,Biden,Biden,320.0,393.0,57.0
327,2020-09-07 00:00:00.000000,idaho,B/C,600,LV,Spry Strategies,http://womensliberationfront.org/wp-content/uploads/2020/09/Statewide_Idaho_8.25.20-Tables_Only-Tables_Only.pdf,34.0,60.0,IVR/online/live,4,-1.4,+0.6, B/C,,34.0,59.7,Trump,Trump,358.0,204.0,38.0
328,2020-09-07 00:00:00.000000,california,B/C,600,LV,Spry Strategies,http://womensliberationfront.org/wp-content/uploads/2020/09/Statewide_California_8.25.20-Tables_Only-Tables_Only.pdf,56.0,39.0,IVR/online/live,4,-1.4,+0.6, B/C,,56.0,38.7,Biden,Biden,232.0,336.0,32.0
329,2020-09-08 00:00:00.000000,texas,B,743,V,Public Policy Polling,https://giffords.org/wp-content/uploads/2020/09/TexasResults1.pdf,47.0,48.0,IVR/text,423,-0.4,+0.1, B,,46.7,48.0,Trump,Trump,357.0,347.0,39.0
330,2020-09-08 00:00:00.000000,missouri,C,500,LV,We Ask America,http://www.weaskamerica.com/surveys/missouri-statewide-general-election-survey-results-el9mz,44.0,49.0,IVR/online/live/text,53,+1.0,+1.2, C,,44.0,48.2,Trump,Trump,241.0,220.0,39.0
331,2020-09-08 00:00:00.000000,ohio,C+,"1,000",LV,Rasmussen Reports/Pulse Opinion Research,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/questions/questions_ohio_presidential_race_september_1_2_2020,51.0,47.0,IVR/online,722,+0.2,+0.8, C+,,51.0,45.5,Biden,Biden,455.0,510.0,35.0
332,2020-09-08 00:00:00.000000,new-jersey,A-,500,LV,Emerson College,https://emersonpolling.reportablenews.com/pr/new-jersey-2020-biden-and-booker-with-significant-leads-in-the-garden-state,58.0,40.0,IVR/online/text,165,-0.7,-0.4, A-,,57.7,40.0,Biden,Biden,200.0,289.0,11.0
333,2020-09-09 00:00:00.000000,ohio,B/C,"1,963",LV,Morning Consult,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,45.0,50.0,Online,12,+0.2,+1.0, B/C,,44.8,50.0,Trump,Trump,982.0,879.0,102.0
334,2020-09-09 00:00:00.000000,pennsylvania,A+,771,LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-13/,53.0,44.0,Online,65,+1.0,+1.3, C-,,51.9,44.0,Biden,Biden,339.0,400.0,32.0
335,2020-09-09 00:00:00.000000,north-carolina,B/C,"1,592",LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-13/,48.0,47.0,Online,65,+1.0,+1.3, C-,,46.9,47.0,Biden,Trump,748.0,747.0,97.0
336,2020-09-09 00:00:00.000000,georgia,B/C,"1,486",LV,Morning Consult,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,46.0,48.0,Online,12,+0.2,+1.0, B/C,,45.8,48.0,Trump,Trump,713.0,681.0,92.0
337,2020-09-09 00:00:00.000000,texas,B/C,"2,829",LV,Morning Consult,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,46.0,46.0,Online,12,+0.2,+1.0, B/C,,45.8,46.0,Tie,Trump,1301.0,1296.0,232.0
338,2020-09-09 00:00:00.000000,michigan,B/C,"1,455",LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-13/,52.0,42.0,Online,65,+1.0,+1.3, C-,,50.9,42.0,Biden,Biden,611.0,741.0,103.0
339,2020-09-09 00:00:00.000000,florida,C,"2,689",LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-13/,50.0,47.0,Online,65,+1.0,+1.3, C-,,48.9,47.0,Biden,Biden,1264.0,1315.0,110.0
340,2020-09-09 00:00:00.000000,arizona,B/C,901,LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-13/,49.0,46.0,Online,65,+1.0,+1.3, C-,,47.9,46.0,Biden,Biden,414.0,432.0,55.0
341,2020-09-09 00:00:00.000000,minnesota,A,553,LV,Morning Consult,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,49.0,40.0,Online,12,+0.2,+1.0, B/C,,48.8,40.0,Biden,Biden,221.0,270.0,62.0
342,2020-09-09 00:00:00.000000,colorado,B/C,657,LV,Morning Consult,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,49.0,43.0,Online,12,+0.2,+1.0, B/C,,48.8,43.0,Biden,Biden,283.0,321.0,53.0
343,2020-09-10 00:00:00.000000,michigan,C+,"1,600",LV,Rasmussen Reports/Pulse Opinion Research,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/questions/questions_michigan_presidential_race_september_2_3_2020,50.0,43.0,IVR/online,722,+0.2,+0.8, C+,,50.0,41.5,Biden,Biden,664.0,800.0,136.0
344,2020-09-10 00:00:00.000000,indiana,C-,"1,033",LV,Change Research,http://indypolitics.org/polling-positions-part-one/,39.0,53.0,Online,65,+1.0,+1.3, C-,,37.9,53.0,Trump,Trump,547.0,392.0,94.0
345,2020-09-11 00:00:00.000000,north-carolina,C+,"1,000",LV,Rasmussen Reports/Pulse Opinion Research,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/questions/questions_north_carolina_presidential_election_september_7_8_2020,48.0,49.0,IVR/online,722,+0.2,+0.8, C+,,48.0,47.5,Trump,Biden,475.0,480.0,45.0
346,2020-09-11 00:00:00.000000,oregon,B/C,502,LV,DHM Research,https://www.dhmresearch.com/joe-biden-leads-by-12-points-among-oregon-voters-worry-about-covid-19-spread-remains-high/,51.0,39.0,Online/live,14,-0.9,+0.6, B/C,,51.0,38.9,Biden,Biden,195.0,256.0,51.0
347,2020-09-12 00:00:00.000000,minnesota,A+,814,LV,Siena College/The New York Times Upshot,https://int.nyt.com/data/documenttools/crosstabs-mn-nh-nv-wi/aefa3a3ec36370e9/full.pdf,50.0,41.0,Live,59,-1.5,-1.1, A+,,50.0,40.7,Biden,Biden,331.0,407.0,76.0
348,2020-09-12 00:00:00.000000,nevada,A+,462,LV,Siena College/The New York Times Upshot,https://int.nyt.com/data/documenttools/crosstabs-mn-nh-nv-wi/aefa3a3ec36370e9/full.pdf,46.0,42.0,Live,59,-1.5,-1.1, A+,,46.0,41.7,Biden,Biden,193.0,213.0,56.0
349,2020-09-12 00:00:00.000000,wisconsin,A+,760,LV,Morning Consult,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,48.0,43.0,Online,12,+0.2,+1.0, B/C,,47.8,43.0,Biden,Biden,327.0,363.0,70.0
350,2020-09-12 00:00:00.000000,arizona,C,684,LV,Gravis Marketing,https://gravismarketing.com/wp-content/uploads/2020/09/Arizona-September-11-2020.pdf,50.0,48.0,IVR/online/live,132,+0.6,+0.9, C,,49.1,48.0,Biden,Biden,328.0,336.0,20.0
351,2020-09-12 00:00:00.000000,new-hampshire,A+,445,LV,Siena College/The New York Times Upshot,https://int.nyt.com/data/documenttools/crosstabs-mn-nh-nv-wi/aefa3a3ec36370e9/full.pdf,45.0,42.0,Live,59,-1.5,-1.1, A+,,45.0,41.7,Biden,Biden,186.0,200.0,59.0
352,2020-09-13 00:00:00.000000,wisconsin,B/C,769,LV,Morning Consult,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,50.0,43.0,Online,12,+0.2,+1.0, B/C,,49.8,43.0,Biden,Biden,331.0,383.0,55.0
353,2020-09-13 00:00:00.000000,arizona,B,"1,106",LV,YouGov,https://drive.google.com/file/d/1hr0WLAZhvP2k_BOL7sRwEifQgu2JAOTU/view,47.0,44.0,Online,416,-0.2,+0.3, B,,46.6,44.0,Biden,Biden,487.0,515.0,104.0
354,2020-09-13 00:00:00.000000,minnesota,B,"1,087",LV,YouGov,https://drive.google.com/file/d/1HgXF5rfA2yev5hD6mi4sCVgTmof3XPJ4/view,50.0,41.0,Online,416,-0.2,+0.3, B,,49.6,41.0,Biden,Biden,446.0,539.0,102.0
355,2020-09-14 00:00:00.000000,colorado,B/C,800,LV,Global Strategy Group,https://www.globalstrategygroup.com/wp-content/uploads/2020/09/CO-Mountaineer-Q3-Survey-Topline-F09.03.20.pdf,53.0,41.0,Online/live/text,22,+1.6,+1.2, B/C,,51.2,41.0,Biden,Biden,328.0,410.0,62.0
356,2020-09-14 00:00:00.000000,arizona,B/C,600,LV,OH Predictive Insights,https://f.hubspotusercontent40.net/hubfs/7453540/200908%20AZPOP/AZPOP%20Presidential%20Crosstabs.pdf,52.0,42.0,IVR/online/live,6,+1.2,+1.1, B/C,,52.0,41.1,Biden,Biden,247.0,312.0,41.0
357,2020-09-14 00:00:00.000000,north-carolina,A,596,LV,Trafalgar Group,https://drive.google.com/file/d/1PIe4nvZYQ2UZ5e30NenDolEgi1QlYl8_/view,47.0,47.0,IVR,48,+0.9,+1.3, C-,,47.0,46.1,Tie,Biden,275.0,280.0,41.0
358,2020-09-14 00:00:00.000000,wisconsin,B/C,774,LV,Morning Consult,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,50.0,43.0,Online,12,+0.2,+1.0, B/C,,49.8,43.0,Biden,Biden,333.0,385.0,56.0
359,2020-09-15 00:00:00.000000,florida,A+,428,LV,Florida Atlantic University,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2020/florida-2020-its-the-economy.php,49.0,46.0,IVR/online,8,-2.0,+0.5, B/C,,48.6,46.0,Biden,Biden,197.0,208.0,23.0
360,2020-09-15 00:00:00.000000,virginia,B/C,693,LV,Virginia Commonwealth University,https://oppo.vcu.edu/media/oppo/September2020Release1final.pdf,53.0,39.0,Live,5,+0.5,+0.5, B/C,,53.0,38.8,Biden,Biden,269.0,367.0,57.0
361,2020-09-15 00:00:00.000000,minnesota,B/C,643,LV,Morning Consult,https://morningconsult.com/2020/09/15/biden-holds-slim-edge-over-trump-in-minnesota-ahead-of-visits/,48.0,44.0,Online,12,+0.2,+1.0, B/C,,47.8,44.0,Biden,Biden,283.0,307.0,53.0
362,2020-09-16 00:00:00.000000,minnesota,A+,615,LV,ABC News/The Washington Post,https://www.washingtonpost.com/context/sept-8-13-2020-washington-post-abc-news-poll-of-minnesota-and-wisconsin/8e5dbd4b-4746-4e45-821e-eb8c8645d5c1/,57.0,41.0,Live,73,-1.7,-1.3, A+,,56.5,41.0,Biden,Biden,252.0,347.0,16.0
363,2020-09-16 00:00:00.000000,kentucky,B+,"1,164",LV,Quinnipiac University,https://poll.qu.edu/kentucky/release-detail?ReleaseID=3673,38.0,58.0,Live,207,-0.2,-0.2, B+,,37.8,58.0,Trump,Trump,675.0,440.0,49.0
364,2020-09-16 00:00:00.000000,maine,B+,476,LV,Quinnipiac University,https://poll.qu.edu/kentucky/release-detail?ReleaseID=3673,53.0,44.0,Live,207,-0.2,-0.2, B+,,52.8,44.0,Biden,Biden,209.0,251.0,16.0
365,2020-09-16 00:00:00.000000,south-carolina,B+,969,LV,Quinnipiac University,https://poll.qu.edu/kentucky/release-detail?ReleaseID=3673,45.0,51.0,Live,207,-0.2,-0.2, B+,,44.8,51.0,Trump,Trump,494.0,434.0,41.0
366,2020-09-16 00:00:00.000000,wisconsin,B/C,800,LV,ABC News/The Washington Post,https://www.washingtonpost.com/context/sept-8-13-2020-washington-post-abc-news-poll-of-minnesota-and-wisconsin/8e5dbd4b-4746-4e45-821e-eb8c8645d5c1/,51.0,42.0,Live,73,-1.7,-1.3, A+,,50.5,42.0,Biden,Biden,336.0,404.0,60.0
367,2020-09-16 00:00:00.000000,california,B/C,800,LV,David Binder Research,https://twitter.com/davidbinder/status/1298608653235294214,61.0,31.0,Online/live/text,2,-1.4,+0.7, B/C,,61.0,31.0,Biden,Biden,248.0,488.0,64.0
368,2020-09-17 00:00:00.000000,california,A/B,"1,168",LV,Public Policy Institute of California,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-their-government-september-2020.pdf,60.0,31.0,Live,16,0.0,-0.3, A/B,,60.0,30.0,Biden,Biden,350.0,701.0,117.0
369,2020-09-17 00:00:00.000000,utah,B/C,"1,000",LV,RMG Research,https://www.deseret.com/utah/2020/9/16/21439705/poll-are-you-better-off-than-you-were-4-years-ago-what-about-the-country-trump-biden-race,35.0,53.0,IVR/online,1,-5.1,+1.2, B/C,,35.0,53.0,Trump,Trump,530.0,350.0,120.0
370,2020-09-18 00:00:00.000000,wisconsin,B/C,636,LV,Civiqs,https://drive.google.com/file/d/1glYrDb6O5w2cJH2EjGjx9oIN7Z301b_I/view,47.0,41.0,Online,3,-1.4,+1.0, B/C,,47.0,41.0,Biden,Biden,261.0,299.0,76.0
371,2020-09-18 00:00:00.000000,maine,A+,440,LV,Siena College/The New York Times Upshot,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,47.0,45.0,Live,59,-1.5,-1.1, A+,,47.0,44.7,Biden,Biden,197.0,207.0,36.0
372,2020-09-18 00:00:00.000000,arizona,A+,855,LV,Siena College/The New York Times Upshot,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,47.0,42.0,Live,59,-1.5,-1.1, A+,,47.0,41.7,Biden,Biden,357.0,402.0,96.0
373,2020-09-18 00:00:00.000000,nebraska,B/C,400,LV,Global Strategy Group,https://nmcdn.io/e186d21f8c7946a19faed23c3da2f0da/7c9798eaafd54081881797bf9a163295/files/research/NE-02-poll-091720-.pdf,51.0,45.0,Online/live/text,22,+1.6,+1.2, B/C,,49.2,45.0,Biden,Biden,180.0,197.0,23.0
374,2020-09-18 00:00:00.000000,ohio,B/C,556,RV,Civiqs,https://drive.google.com/file/d/1TYPFg4nrZYMUwC3cFX8-hMGWESa72wMh/view,45.0,48.0,Online,3,-1.4,+1.0, B/C,,45.0,48.0,Trump,Trump,267.0,250.0,39.0
375,2020-09-19 00:00:00.000000,missouri,C-,"1,046",LV,Remington Research Group,https://moscout.com/s/MOSCOUT-Statewide-091820.pptx,45.0,53.0,IVR/live,39,+1.4,+1.3, C-,,43.8,53.0,Trump,Trump,554.0,458.0,34.0
376,2020-09-20 00:00:00.000000,montana,A+,625,LV,Siena College/The New York Times Upshot,https://int.nyt.com/data/documenttools/mt-crosstabs/4da3e297acefb561/full.pdf,42.0,49.0,Live,59,-1.5,-1.1, A+,,42.0,48.7,Trump,Trump,304.0,262.0,59.0
377,2020-09-20 00:00:00.000000,pennsylvania,C-,"1,006",LV,Trafalgar Group,https://drive.google.com/file/d/10w6DzQtjbRcFFqpnsGIwmRstjY7fDa5e/view,47.0,45.0,IVR,48,+0.9,+1.3, C-,,47.0,44.1,Biden,Biden,444.0,473.0,89.0
378,2020-09-20 00:00:00.000000,texas,B,"1,140",LV,YouGov,https://drive.google.com/file/d/1ZsMPYa9d2L2vg4YYk-DFcwlXosTMmMYP/view,46.0,48.0,Online,416,-0.2,+0.3, B,,45.6,48.0,Trump,Trump,547.0,520.0,73.0
379,2020-09-20 00:00:00.000000,florida,B,"1,205",LV,YouGov,https://drive.google.com/file/d/12KO6RXYt9519HgwvDB9SRlS5tqZ9OG8S/view,48.0,46.0,Online,416,-0.2,+0.3, B,,47.6,46.0,Biden,Biden,554.0,574.0,77.0
380,2020-09-20 00:00:00.000000,north-carolina,A-,717,LV,Emerson College,https://emersonpolling.reportablenews.com/pr/north-carolina-2020-biden-and-trump-in-dead-heat,51.0,49.0,IVR/online/text,165,-0.7,-0.4, A-,,50.7,49.0,Biden,Biden,351.0,364.0,2.0
381,2020-09-21 00:00:00.000000,wisconsin,B-,609,LV,Ogden & Fry,https://pollssurveys.com/wp-content/uploads/2020/06/2020-06-24-Wisconsin-Biden_Trump.pdf,48.0,43.0,IVR,3,-4.4,+1.0, B/C,,48.0,43.0,Biden,Biden,262.0,292.0,55.0
382,2020-09-21 00:00:00.000000,alabama,B/C,600,LV,The Tyson Group,https://projects.fivethirtyeight.com/polls/20200921_AL.pdf,44.0,48.0,Online/live,12,0.0,+0.8, B/C,,44.0,48.0,Trump,Trump,288.0,264.0,48.0
383,2020-09-21 00:00:00.000000,georgia,B/C,600,LV,GBAO,https://warnockforgeorgia.com/wp-content/uploads/2020/09/Warnock-For-Georgia-Polling-Memo-092120.pdf,49.0,46.0,Online/live,6,-2.0,+0.3, B/C,,49.0,46.0,Biden,Biden,276.0,294.0,30.0
384,2020-09-21 00:00:00.000000,maine,A,233,LV,Suffolk University,https://assets.documentcloud.org/documents/7214149/MaineCrosstabs.pdf,47.0,45.0,Live,88,-0.6,-0.6, A,,46.4,45.0,Biden,Biden,105.0,108.0,20.0
385,2020-09-21 00:00:00.000000,texas,B/C,906,LV,The Tyson Group,https://projects.fivethirtyeight.com/polls/20200921_TX.pdf,48.0,44.0,Online/live,12,0.0,+0.8, B/C,,48.0,44.0,Biden,Biden,399.0,435.0,72.0
386,2020-09-21 00:00:00.000000,mississippi,B/C,600,LV,The Tyson Group,https://projects.fivethirtyeight.com/polls/20200921_MS.pdf,40.0,50.0,Online/live,12,0.0,+0.8, B/C,,40.0,50.0,Trump,Trump,300.0,240.0,60.0
387,2020-09-21 00:00:00.000000,pennsylvania,B-,611,LV,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/topline_reuters_pennsylvania_state_poll_w1_09_21_2020.pdf,49.0,46.0,Online,66,+0.4,+0.5, B-,,48.6,46.0,Biden,Biden,281.0,297.0,33.0
388,2020-09-21 00:00:00.000000,louisiana,B/C,600,LV,The Tyson Group,https://projects.fivethirtyeight.com/polls/20200921_LA.pdf,42.0,48.0,Online/live,12,0.0,+0.8, B/C,,42.0,48.0,Trump,Trump,288.0,252.0,60.0
389,2020-09-21 00:00:00.000000,florida,B/C,750,LV,The Tyson Group,https://consumerenergyalliance.org/cms/wp-content/uploads/2020/09/CEA-FL-Track.pdf,46.0,44.0,Online/live,12,0.0,+0.8, B/C,,46.0,44.0,Biden,Biden,330.0,345.0,75.0
390,2020-09-22 00:00:00.000000,michigan,B/C,600,LV,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/topline_reuters_michigan_state_poll_w1_09_22_2020.pdf,46.0,41.0,Online,66,+0.4,+0.5, B-,,45.6,41.0,Biden,Biden,246.0,274.0,80.0
391,2020-09-22 00:00:00.000000,vermont,B/C,586,LV,Braun Research,http://projects.vpr.org/vpr-vermont-pbs-2020-polls-september,56.0,32.0,Live,6,+0.4,+0.5, B/C,,54.8,32.0,Biden,Biden,188.0,321.0,77.0
392,2020-09-22 00:00:00.000000,north-carolina,B-,586,LV,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/topline_reuters_north_carolina_state_poll_w1_09_22_2020.pdf,47.0,47.0,Online,66,+0.4,+0.5, B-,,46.6,47.0,Tie,Trump,275.0,273.0,38.0
393,2020-09-22 00:00:00.000000,washington,B/C,501,RV,Strategies 360,https://www.scribd.com/document/476985568/Strategies-360-KOMO-News-election-polling,58.0,36.0,Online/live,4,-3.1,+0.6, B/C,,58.0,35.9,Biden,Biden,180.0,291.0,30.0
394,2020-09-22 00:00:00.000000,south-carolina,B/C,764,LV,Morning Consult,https://morningconsult.com/2020/09/22/majority-makers-south-carolina-senate-harrison-graham/,44.0,50.0,Online,12,+0.2,+1.0, B/C,,43.8,50.0,Trump,Trump,382.0,335.0,47.0
395,2020-09-22 00:00:00.000000,georgia,B/C,"1,150",LV,University of Georgia,https://www.ajc.com/politics/ajc-poll-race-for-president-senate-contests-in-georgia-too-close-to-call/FCIZO2M5ZNH2XAQBRMAXJLFQVE/,47.0,47.0,Online/live,2,-0.7,+0.8, B/C,,47.0,46.7,Tie,Biden,537.0,540.0,73.0
